Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:30,09h 30m,05:00,3.6,550,31 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,NETWORK TRAVELS,NON A/C Seater (2+1),08:00,09h 00m,17:00,3.8,570,6 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Yatra Travels,A/C Seater / Sleeper (2+1),21:00,10h 00m,07:00,4.7,675,30 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),05:45,09h 15m,15:00,3.5,INR 650,37 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Pranjit Travels (Under ASTC),Non AC Seater (2+1),06:30,09h 15m,15:45,3.4,INR 650,27 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:50,09h 10m,06:00,4.8,575,43 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),07:00,09h 00m,16:00,3.8,INR 650,21 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,MAHARATHI TRANSPORT,Non AC Seater (2+1),19:30,09h 30m,05:00,3.2,475,23 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),18:30,11h 00m,05:30,3.4,540,32 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),18:30,10h 30m,05:00,2.1,540,32 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:45,09h 45m,06:30,3.9,INR 650,34 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Island Travels (Under ASTC),NON AC Seater / Sleeper 2+1,20:40,08h 20m,05:00,3.6,648,34 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,10h 30m,05:00,2.2,INR 600,27 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Sylvan DEE Transport,Non AC Seater (2+1),06:30,10h 30m,17:00,1.9,INR 600,25 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Green Valley Travels,Non AC Seater (2+2),07:00,10h 00m,17:00,2.2,INR 550,45 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Sylvan DEE Transport,Non AC Seater (2+1),19:15,09h 45m,05:00,1.9,INR 600,25 Seats available
Haflong to Guwahati,https://www.redbus.in/bus-tickets/haflong-to-guwahati,JOY HANUMAN,Non AC Seater (2+2),07:30,09h 00m,16:30,4.2,621,6 Seats available
Haflong to Guwahati,https://www.redbus.in/bus-tickets/haflong-to-guwahati,Deep Travels,Non AC Seater (2+1),17:45,10h 45m,04:30,3.6,INR 599,27 Seats available
Haflong to Guwahati,https://www.redbus.in/bus-tickets/haflong-to-guwahati,NETWORK TRAVELS,NON A/C Seater (2+1),18:00,10h 00m,04:00,4.4,600,14 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Assam State Transport Corporation (ASTC) - 138447,NON A/C Seater Push Back (2+1),08:00,06h 45m,14:45,3.3,INR 350,8 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Aniruddha Travels,AC Seater (2+2),07:50,07h 10m,15:00,4.0,570,18 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.1,INR 600,50 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,MOON TRAVELS,AC Seater (2+2),07:15,07h 00m,14:15,3.3,INR 500,16 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,07h 15m,05:30,3.0,543,36 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,07h 15m,03:00,2.4,INR 520,50 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Neha Travels,Non AC Seater (2+1),22:30,07h 00m,05:30,2.8,644,34 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Neha Travels,NON A/C Seater (2+2),22:10,05h 20m,03:30,2.8,666,35 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Assam State Transport Corporation (ASTC) - 82639,A/C Seater (2+1),09:20,07h 10m,16:30,3.9,INR 404,4 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),20:45,07h 45m,04:30,3.2,INR 520,49 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,3.8,INR 600,50 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:45,07h 15m,04:00,2.6,570,31 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,MOON TRAVELS,AC Seater (2+2),10:30,06h 30m,17:00,2.1,INR 550,40 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Neha Travels,NON A/C Seater (2+2),18:00,09h 15m,03:15,2.8,644,32 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Neha Travels,NON A/C Seater (2+2),18:30,10h 30m,05:00,2.8,666,35 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Maa Laxmi,NON A/C Seater Push Back (2+1),18:30,07h 30m,02:00,2.7,543,36 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Assam State Transport Corporation (ASTC) - 154034,A/C Seater (2+1),07:30,06h 30m,14:00,3.9,INR 316,30 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Purple Wings Coaches,A/C Seater / Sleeper (2+1),00:15,04h 15m,04:30,4.3,594,42 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Slumber 37,Bharat Benz A/C Sleeper (2+1),01:00,05h 00m,06:00,4.3,675,30 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,MOON TRAVELS,AC Seater (2+2),09:45,05h 35m,15:20,3.6,INR 550,14 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Aniruddha Travels,AC Seater (2+2),10:15,06h 00m,16:15,3.3,570,19 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),12:15,04h 45m,17:00,4.1,INR 590,9 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Purple Wings Coaches,A/C Seater / Sleeper (2+1),00:45,04h 15m,05:00,4.3,630,41 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,12:30,04h 45m,17:15,4.8,INR 755.58,12 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bashudev Transline (Under ASTC),A/C Seater (2+1),12:35,05h 25m,18:00,3.5,INR 550,37 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Christina Travels,NON A/C Seater (2+2),11:00,05h 30m,16:30,2.8,650,34 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15,04h 45m,04:00,2.2,570,47 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),23:30,04h 30m,04:00,2.5,INR 500,50 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Assam State Transport Corporation (ASTC) - 173420,Bharat Benz A/C Seater (2+2),07:00,05h 45m,12:45,4.0,INR 441,5 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Aziba Travels,NON A/C Seater (2+1),05:35,06h 05m,11:40,3.8,495,13 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),05:45,07h 15m,13:00,3.1,INR 550,37 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Pranjit Travels (Under ASTC),Non AC Seater (2+1),06:30,06h 30m,13:00,3.5,INR 580,26 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),07:00,07h 15m,14:15,3.2,INR 600,21 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,MAHARATHI TRANSPORT,Non AC Seater (2+1),19:30,07h 30m,03:00,3.2,425,23 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),07:15,07h 00m,14:15,3.7,INR 550,20 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON A/C Seater (2+1),07:15,06h 15m,13:30,4.5,540,8 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:45,05h 30m,13:15,5.0,INR 658.01,7 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Drishti Travels,NON A/C Seater (2+1),18:30,08h 00m,02:30,4.3,450,28 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Drishti Travels,NON A/C Seater (2+1),18:30,08h 30m,03:00,4.3,450,23 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,A/C Seater / Sleeper (2+1),20:00,07h 00m,03:00,4.1,630,44 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,09h 15m,05:00,3.3,540,30 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,08h 30m,03:00,3.8,INR 600,32 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:20,07h 10m,03:30,3.8,475,34 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON A/C Seater/ Sleeper (2+1),20:25,07h 05m,03:30,4.1,567,44 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,08h 00m,04:30,4.3,540,32 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,KIRAN TRAVELS,A/C Seater (2+1),21:20,07h 10m,04:30,2.9,612,32 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Island Travels (Under ASTC),NON AC Seater / Sleeper 2+1,20:40,06h 20m,03:00,3.5,601,35 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON A/C Seater (2+1),20:40,06h 20m,03:00,4.1,540,20 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,06h 04m,03:00,3.9,INR 590,32 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,A/C Seater / Sleeper (2+1),21:00,06h 30m,03:30,4.1,585,34 Seats available
Bihpuria to Dibrugarh,https://www.redbus.in/bus-tickets/bihpuria-to-dibrugarh,Assam State Transport Corporation (ASTC) - 147552,Bharat Benz A/C Seater (2+2),06:30,04h 15m,10:45,4.0,INR 292.6,28 Seats available
Haflong to Nagaon (Assam),https://www.redbus.in/bus-tickets/haflong-to-nagaon,JOY HANUMAN,Non AC Seater (2+2),07:30,06h 00m,13:30,4.5,450,6 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Assam State Transport Corporation (ASTC) - 152993,A/C Seater (2+1),20:00,09h 30m,05:30,3.8,INR 448,22 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,RATNAGIRI TRANSPORT,Bharat Benz A/C Seater /Sleeper (2+1),09:15,07h 00m,16:15,4.4,555,30 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,RATNAGIRI TRANSPORT,Bharat Benz A/C Seater (2+1),14:10,06h 45m,20:55,4.3,555,22 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,RATNAGIRI TRANSPORT,Bharat Benz A/C Seater /Sleeper (2+1),21:31,07h 14m,04:45,4.3,570,38 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,NON A/C Seater (2+1),08:30,07h 15m,15:45,4.2,INR 500,23 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),21:00,07h 00m,04:00,4.3,570,28 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,NON A/C Seater (2+1),20:35,06h 45m,03:20,3.9,INR 500,24 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),10:00,06h 45m,16:45,3.9,570,23 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),14:00,06h 45m,20:45,3.8,570,23 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),06:30,06h 30m,13:00,3.6,570,25 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,ZAMZAM TRAVELS,A/C Seater (2+1),20:15,06h 45m,03:00,3.9,INR 560,37 Seats available
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,ZAMZAM TRAVELS,NON A/C Seater (2+1),07:20,06h 40m,14:00,4.0,INR 500,34 Seats available
Jorhat to Gogamukh,https://www.redbus.in/bus-tickets/jorhat-to-gogamukh,Assam State Transport Corporation (ASTC) - 152649,Bharat Benz A/C Seater (2+2),06:45,05h 15m,12:00,4.6,INR 339,11 Seats available
Dibrugarh to Biswanath Charali,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,09h 20m,05:00,3.4,INR 600,46 Seats available
Golaghat to North Lakhimpur,https://www.redbus.in/bus-tickets/golaghat-to-north-lakhimpur,Assam State Transport Corporation (ASTC) - 152649,Bharat Benz A/C Seater (2+2),05:45,07h 15m,13:00,4.1,INR 503,11 Seats available
